Region,Region_full,Industry,RetailerName,Adress Search (Concat),GoogleSheets Latitude,GoogleSheets Longitude,OpenStreetMapResult
Waikato,Waikato Region,Groceries & Dairies,JB Superette,"JB Superette, Waikato, New Zealand",-37.7840058,175.245488,"JB Superette, 66, Ellicott Road, Western Heights, Hamilton, Hamilton City, Waikato, 3200, New Zealand"
Waikato,Waikato Region,Groceries & Dairies,Bryant Park Mini Supermarket,"Bryant Park Mini Supermarket, Waikato, New Zealand",-37.7485562,175.2492903,"Hamilton Womens Fitness, Sandwich Road, Saint Andrews, Hamilton, Hamilton City, Waikato, 3200, New Zealand"
Waikato,Waikato Region,Lotteries,Chartwell Lotto,"Chartwell Lotto, Waikato, New Zealand",-37.7600155,175.2675248,"748, River Road, Beerescourt, Hamilton, Hamilton City, Waikato, 3210, New Zealand"
Waikato,Waikato Region,Pharmaceutical Retailing,Frankton Pharmacy,"Frankton Pharmacy, Waikato, New Zealand",-37.7878811,175.2651296,"Frankton Stationery, 163, Commerce Street, Frankton, Hamilton, Hamilton City, Waikato, 3204, New Zealand"
Waikato,Waikato Region,Supermarkets,New World Turangi,"New World Turangi, Waikato, New Zealand",-38.991014,175.809118,"New World, 19, Ohuanga Road, Tokaanu, Turangi, Taupō District, Waikato, 3334, New Zealand"
Waikato,Waikato Region,Supermarkets,New World Morrinsville,"New World Morrinsville, Waikato, New Zealand",-37.6595068,175.5222994,"New World, Thames Street, Kuranui, Morrinsville, Matamata Piako District, Waikato, 3300, New Zealand"
Waikato,Waikato Region,Supermarkets,New World Hillcrest,"New World Hillcrest, Waikato, New Zealand",-37.801972,175.322587,"New World Hillcrest, McCracken Avenue, Riverlea, Hamilton, Hamilton City, Waikato, 3251, New Zealand"
Waikato,Waikato Region,Supermarkets,Countdown Paeroa,"Countdown Paeroa, Waikato, New Zealand",-37.3786145,175.668095,"Countdown, Marshall Street, Mackaytown, Paeroa, Hauraki District, Waikato, 3600, New Zealand"
Waikato,Waikato Region,Supermarkets,New World Cambridge,"New World Cambridge, Waikato, New Zealand",-37.8934583,175.4722389,"Cambridge New World, Anzac Street, Leamington, Cambridge, Waipa District, Waikato, 3434, New Zealand"
Waikato,Waikato Region,Supermarkets,Pak N Save Thames,"Pak N Save Thames, Waikato, New Zealand",-37.1386111,175.5391667,"Pak'nSave, Thames Coastal Walkway, Thames North, Thames, Thames Coromandel District, Waikato, 3500, New Zealand"
Waikato,Waikato Region,Supermarkets,New World Whangamata,"New World Whangamata, Waikato, New Zealand",-37.2017927,175.8674109,"New World, Casement Road, Whangamata, Thames Coromandel District, Waikato, 3620, New Zealand"
Waikato,Waikato Region,Supermarkets,Countdown Dinsdale,"Countdown Dinsdale, Waikato, New Zealand",-37.7963263,175.2451881,"Countdown, Jasmine Avenue, Dinsdale, Hamilton, Hamilton City, Waikato, 3204, New Zealand"
Waikato,Waikato Region,Supermarkets,Countdown Claudelands,"Countdown Claudelands, Waikato, New Zealand",-37.778478,175.2989682,"Countdown Claudelands, Peachgrove Road, Claudelands, Hamilton, Hamilton City, Waikato, 3214, New Zealand"
